timestamp,event,TCP_pose,joint_angles,TCP_force
0.0,END d_bow,"[0.25993297003454136, 0.7026132376209617, 0.12490515838989419, -1.9980693918516614, -1.8182700206671663, 0.5598559585588855]","[-2.2221811453448694, -0.55094929159198, 1.3296259085284632, -1.9992009601988734, -1.1242755095111292, -2.2041624228106897]","[0.37216444513103725, 2.937931753851759, -1.1019752550806337, -0.07746498837806495, 0.0028223671055585737, 0.021144766445699053]"
0.2560000000000855,START g_bow,"[0.2599513643511721, 0.702598247868479, 0.1248828497794246, -1.9981206537062726, -1.8182250775350677, 0.5599401359870554]","[-2.22221547762026, -0.5509385627559205, 1.3296569029437464, -1.9991737804808558, -1.1242945829974573, -2.2041590849505823]","[0.5099494616049473, 0.7816064832827397, -0.06265156854493623, -0.00858229077000643, 0.014594957332892374, 0.011400983979750425]"
1.6079999999999472,END g_bow,"[0.2302001548824922, 0.582990705005954, 0.11352324301085566, -2.0273071209441835, -1.8159057233408766, 0.5755494968360174]","[-2.3032036463366907, -0.7162404817393799, 1.7552374045001429, -2.219079156915182, -1.1723998228656214, -2.268289391194479]","[-0.540685514764799, 0.6867005494220745, 0.2209971255866212, -0.08211652286402354, -0.029756097403018635, -0.17518501666071637]"
1.6320000000000618,START g_bow,"[0.2301770869048724, 0.5830158408063992, 0.11352014112063738, -2.0273059056616707, -1.8159694924169207, 0.5755581880780507]","[-2.3031492869006556, -0.7162212890437623, 1.7551935354815882, -2.219067235986227, -1.1724274794207972, -2.2682622114764612]","[-1.0222356316230174, -0.13164957943744143, 1.1273862160368395, -0.08705183540616511, -0.05488424836932636, -0.1593089829108669]"
2.2560000000000855,END g_bow,"[0.23814534360270484, 0.6148878758537103, 0.11657760848867746, -2.0194455328605265, -1.8167092129587703, 0.571231582113564]","[-2.2787302176104944, -0.6781962674907227, 1.6506622473346155, -2.163960119287008, -1.1581910292254847, -2.2487338224994105]","[-0.0897467192724275, -0.6281610537960659, -0.6795523078717098, 0.035526161261353634, 0.013138643026758315, 0.024607841994432736]"
2.2799999999999727,START g_bow,"[0.2381568413295145, 0.6148891169542576, 0.11658881767679936, -2.01946813203876, -1.8166355646653478, 0.571236490927729]","[-2.2787426153766077, -0.6782118839076539, 1.6506598631488245, -2.163940568963522, -1.1581552664386194, -2.248702351246969]","[0.5483907372942634, -0.2417124704719264, -1.111397334029752, 0.03948046143496417, 0.02945859154928436, 0.03177604389125109]"
2.9039999999999964,END g_bow,"[0.2301552702573011, 0.5829807714620875, 0.11344699999792698, -2.0272324669453012, -1.8158813268929521, 0.5758577705108568]","[-2.3031542936908167, -0.7161410611918946, 1.755301300679342, -2.2190190754332484, -1.1723640600787562, -2.2683170477496546]","[-1.21886756126398, -0.5429426325442401, 1.0610001129705442, -0.08297817430340047, -0.056674082058121036, -0.17196802742905093]"
2.928000000000111,START g_bow,"[0.23014960833987583, 0.5830025495365901, 0.11346212779776124, -2.02724061062715, -1.8159382852135224, 0.5757752734641565]","[-2.3031252066241663, -0.7161446374705811, 1.7552478949176233, -2.219034811059469, -1.1723879019366663, -2.2682951132403772]","[-0.15962112311966803, 0.7575142616438234, 0.2649680710932337, -0.07857430016441504, -0.012534211628710774, -0.14864561846649987]"
4.183999999999969,END g_bow,"[0.259882609969676, 0.702596530569778, 0.12478098763520672, -1.9979442341847988, -1.8182873597251281, 0.5603229290157178]","[-2.2221325079547327, -0.5508257907680054, 1.3297079245196741, -1.999047418633932, -1.1242392698871058, -2.204275910054342]","[0.08968348383932626, 0.3294674659319668, 0.01773061600816249, -0.017926064846990997, 0.018430333312137944, 0.045017863226933935]"
4.208000000000084,START g_bow,"[0.25989730080481216, 0.702593231877555, 0.12480953956276158, -1.9979180988666885, -1.818248652339196, 0.560213458365547]","[-2.2221487204181116, -0.5508534473231812, 1.3297045866595667, -1.9990936718382777, -1.124188248311178, -2.204275433217184]","[0.1349723727615861, 0.552565914442703, 0.2317324938708072, -0.014138334411371432, 0.012701303756140009, 0.030042345127414723]"
4.832000000000107,END g_bow,"[0.25187759798401316, 0.6707358516791986, 0.12174499349726663, -2.0057084891943258, -1.8175570149738096, 0.5646238260920484]","[-2.240948502217428, -0.6013581317714234, 1.453423802052633, -2.0619551144041957, -1.1356166044818323, -2.2188504377948206]","[-1.2965004532364868, -1.3890498993849882, 0.22922758022740797, -0.031318599222634434, -0.04459006499616201, -0.15379871340205717]"
4.8559999999999945,START g_bow,"[0.25186215788690436, 0.6707255744037082, 0.12172516198845384, -2.0056795635326887, -1.8176243268289536, 0.5646821432737065]","[-2.2409399191485804, -0.6013500255397339, 1.4534595648394983, -2.061948438683981, -1.1356523672686976, -2.2188976446734827]","[-1.471691700629288, -1.3258424076532973, 0.17022848720235417, -0.04882116918865537, -0.038745615032675686, -0.1473636513472724]"
5.480000000000018,END g_bow,"[0.25985586172832614, 0.7026124795289781, 0.12480449569956713, -1.9978838564107857, -1.818370168661913, 0.5602364873519832]","[-2.222088638936178, -0.5508415263942261, 1.3296797911273401, -1.9990736446776332, -1.1242392698871058, -2.2042911688434046]","[0.4489165439059596, 0.3973762901055556, 0.31808742660567324, -0.014594262139219046, 0.01702817575577537, 0.04142933607788041]"
5.504000000000133,START g_to_d,"[0.25985478675533613, 0.7026175921664847, 0.12483714178009275, -1.9978718020802335, -1.8183450372979608, 0.5601673933002987]","[-2.222081963215963, -0.5508808654597779, 1.3296774069415491, -1.9990889034666957, -1.1242035071002405, -2.2042701880084437]","[0.5776027115989204, 0.5050646113711225, 0.0756885008112751, -0.0067906393776820985, 0.024226178601658977, 0.038056448183875]"
7.024000000000115,START d_bow,"[0.3200195905801875, 0.5355906971747784, 0.1441946692686812, -1.6409729390690129, -2.0663938465829625, 1.0406550375299595]","[-2.4323306719409388, -0.7461247009089966, 1.603943173085348, -1.6308218441405238, -1.4173391501056116, -2.7218740622149866]","[0.2970567396159079, 2.253519636689395, -0.18284672334390473, 0.15721791237567986, -0.07729157432305968, -0.4780222419606679]"
8.271999999999935,END d_bow,"[0.3293901347386735, 0.4186208969689863, 0.1589183764889932, -1.628674259713912, -2.0563619202843744, 1.0419072223396248]","[-2.5993831793414515, -0.8944552105716248, 1.8699477354632776, -1.7287022076048792, -1.5278032461749476, -2.8451295534717005]","[-0.35575611489472075, 0.9797546625395545, -0.0021973336854289316, 0.10180993603546648, -0.07570043961868696, -0.3700818023306921]"
8.29600000000005,START d_bow,"[0.32937828330726626, 0.41864247522385434, 0.15892538127355743, -1.6286342759055585, -2.0564157368293494, 1.0419176254138163]","[-2.5993338266955774, -0.8944552701762696, 1.8699162642108362, -1.728675981561178, -1.5278032461749476, -2.8451295534717005]","[0.27042621633535613, 1.6155269507431353, -0.5869882474134644, 0.10067856960262858, -0.051129135730686774, -0.36699837509749583]"
8.920000000000073,END d_bow,"[0.32687490490153776, 0.4498443052766371, 0.15507299457615348, -1.6319098176399311, -2.0593896160533167, 1.041346569729914]","[-2.5506868998156946, -0.8574728530696412, 1.8051741758929651, -1.705477853814596, -1.4951437155352991, -2.809934679661886]","[0.6124163242930806, 0.35018330573171774, 0.008141399591716447, 0.23200774577609734, 0.04259548662572846, -0.18361758634061795]"
8.94399999999996,START d_bow,"[0.32688036609994187, 0.44981826911904066, 0.15505508419957587, -1.6318508992385639, -2.0593105839544843, 1.0414121578366966]","[-2.5507267157184046, -0.85745723665271, 1.8052218596087855, -1.7054535351195277, -1.4951313177691858, -2.80998140970339]","[0.5252508212264217, 0.9739501864895799, -0.49545865226650954, 0.2202947646290917, 0.05143807115607221, -0.17684891320643226]"
9.567999999999984,END d_bow,"[0.32938218297957955, 0.4186261269800067, 0.15895118521072316, -1.6286156238777403, -2.0565184327735198, 1.041837282363384]","[-2.599355999623434, -0.8945128482631226, 1.8699329535113733, -1.728711267510885, -1.5278494993792933, -2.845189634953634]","[-0.6830288903646999, 1.4146924721921956, -0.6137752754391639, 0.1084489784079069, -0.059810396793945814, -0.3404480629177341]"
9.600000000000136,START d_to_g,"[0.3293896437858483, 0.4186406165365303, 0.15896244170001123, -1.6285824432101756, -2.056535236944823, 1.0418026813309476]","[-2.599335495625631, -0.8945080798915406, 1.8698800245868128, -1.728675981561178, -1.5278213659869593, -2.8452089468585413]","[-0.3789662112962128, 1.6225640985703165, -0.7168557119223067, 0.10504361252435351, -0.0538483482152624, -0.3508816266512357]"
11.271999999999935,START g_bow,"[0.1971003295375648, 0.34286743000147374, 0.07270116358877432, -1.895113985245107, -1.9337032227773623, 0.5372482983876679]","[-2.617377821599142, -0.7794526976398011, 2.3233373800860804, -2.6287981472411097, -1.312126938496725, -2.695960585271017]","[-0.1074796289982172, 1.0843919866952247, -0.27699239109532053, 0.15815929999595035, 0.021639436984457503, -0.16314927822224096]"
13.768000000000029,END g_bow,"[0.2812322316443863, 0.681636477695857, 0.10461342483425343, -1.8121731735399818, -1.9403372606069158, 0.49368291907323725]","[-2.25236684480776, -0.4968850177577515, 1.289722744618551, -2.009190698663229, -1.1088627020465296, -2.400585476552145]","[0.027979891090776116, -0.371012646241812, -0.5079297279969125, 0.024276617462596677, 0.019166751272492115, 0.01051008482048353]"
13.792000000000144,START g_to_d,"[0.2812583121271578, 0.6816244697186081, 0.10464348288894262, -1.8122252006710753, -1.9402648780564795, 0.4936241396190903]","[-2.252406899129049, -0.49693770826373296, 1.2897513548480433, -2.0092059574522914, -1.1088388601886194, -2.4005547205554407]","[0.18286846113534996, -0.452950084133376, -0.23841205290825004, 0.02895125596366337, 0.01968773656745152, 0.02468109319800752]"
14.784000000000106,START d_bow,"[0.30281169515131395, 0.7496810041246905, 0.1172480803700554, -1.6637915922220659, -2.084447694961858, 1.038851751781943]","[-2.21531850496401, -0.3670603793910523, 0.8691390196429651, -1.3220275205424805, -1.2871077696429651, -2.5485196749316614]","[1.090018061194876, 0.9576911390601288, -0.2884079838989939, -0.13960624195093962, -0.10748078600831781, -0.15912896549058098]"
16.031999999999925,END d_bow,"[0.3121627179666114, 0.6327122857824321, 0.13191182666241683, -1.6514758974753845, -2.0743879050068044, 1.04007071701144]","[-2.321813170109884, -0.5993942779353638, 1.3263796011554163, -1.5206529063037415, -1.3484628836261194, -2.63576323190798]","[-0.39135058971233616, 1.5926699247925433, 0.2278799033304201, 0.03247157896620706, -0.05023294698056893, -0.22872029073402828]"
16.064000000000078,START d_to_g,"[0.3121358738785096, 0.6327424100438888, 0.1319112655518717, -1.6514034003143547, -2.074461922708237, 1.0401409994083062]","[-2.3217530886279505, -0.5993634623340149, 1.3263075987445276, -1.5205784191242238, -1.3484872023211878, -2.635775152836935]","[-0.6929518939788164, 1.4975965112886382, 0.4909980521989291, 0.02037836305344147, -0.07238348523797575, -0.2292882966177961]"
17.336000000000013,START g_bow,"[0.25161209952187524, 0.5617782647305101, 0.09341017876979912, -1.8419944588312291, -1.9374273037510221, 0.5083765541903523]","[-2.3385682741748255, -0.6563483637622376, 1.717696491871969, -2.2370220623412074, -1.1577132383929651, -2.467907969151632]","[0.06859850432876652, -0.5247246627430564, -1.0321718048166404, 0.08317437341125239, 0.024291382203659253, -0.01925345488180341]"
17.968000000000075,END g_bow,"[0.25960225694464883, 0.5936395346775087, 0.09645703793900992, -1.8342220701926322, -1.9381054235062487, 0.5041487081509651]","[-2.3128019014941614, -0.6205446285060425, 1.6134455839740198, -2.180215974847311, -1.1432173887835901, -2.4472950140582483]","[-0.3409389072080681, -0.5450341988386226, -0.46475451790652766, 0.06714708390496078, 0.019482671628512496, 0.04653021846544318]"
17.991999999999962,START g_bow,"[0.2595956523766409, 0.5936499938885431, 0.09647304854993798, -1.834171314329267, -1.9381075891672201, 0.504066380636398]","[-2.312779251729147, -0.6205529731563111, 1.6134241263019007, -2.180244108239645, -1.1431658903705042, -2.447298590336935]","[0.2631061385457316, 0.09159083410026198, -0.5942804706703826, 0.06709872750745706, 0.03261022736168994, 0.041313330124745334]"
18.615999999999985,END g_bow,"[0.2516495594854434, 0.561741912988861, 0.09338585608431689, -1.842046043855999, -1.9373110525932733, 0.5084409777238411]","[-2.3386557737933558, -0.6563245219043274, 1.7177441755877894, -2.2370172939696253, -1.1576975027667444, -2.4679272810565394]","[-0.7717801876305372, 0.12057899669331298, -0.4673207950028827, -0.02573630090105039, -0.023230833287542784, -0.1845164606337181]"
18.6400000000001,START g_bow,"[0.2516411417188755, 0.5617664685761062, 0.09340907390286299, -1.8420478180130186, -1.9373848056389027, 0.5084147179990345]","[-2.3386195341693323, -0.6563517612269898, 1.7176931540118616, -2.2369781933226527, -1.1577370802508753, -2.4679115454303187]","[-0.4202084914161285, -0.23118387233183327, -0.4544571131815081, -0.025254419786450724, -0.017405576722172224, -0.18424237517152514]"
21.144000000000005,END g_bow,"[0.2216727310541479, 0.44170781289123173, 0.08199562224550146, -1.8709992226195007, -1.9354534083601458, 0.5247106799643058]","[-2.46373159090151, -0.7532888215831299, 2.0697391668902796, -2.4438520870604457, -1.2274521032916468, -2.5701473394977015]","[0.3836920961445527, 1.5238203035770685, -0.7632436172615629, 0.04179848127737752, 0.009568814760026918, -0.22808930682036016]"
21.16800000000012,START g_bow,"[0.2216621250139805, 0.44172036671348014, 0.08201169937522033, -1.87094858063288, -1.9355206311515738, 0.5246430817038346]","[-2.4636922518359583, -0.7533163589290162, 2.0697220007525843, -2.4438606701292933, -1.22744065919985, -2.570162836705343]","[-0.5115077707752046, -0.07066272675131184, 0.25120121943764023, 0.04733341240458981, -0.027971006251153997, -0.25547129255046974]"
22.41599999999994,END g_bow,"[0.19201501446231134, 0.3221143844702165, 0.07084071447616573, -1.9003433771095408, -1.9333317144851938, 0.5395985188194633]","[-2.658436123524801, -0.7766351860812684, 2.3728695551501673, -2.6725341282286585, -1.3347566763507288, -2.7293699423419397]","[-0.44372044205180156, 1.3981503296278808, 0.04628658234096075, 0.12845112116829302, -0.032445177984350336, -0.36653607645944153]"
22.440000000000055,START g_bow,"[0.19201908324341213, 0.32211663857420025, 0.07083235941231503, -1.9003236834199306, -1.9333482084560067, 0.5395494068529845]","[-2.658431355153219, -0.7766005557826539, 2.372845713292257, -2.672572275201315, -1.3347376028644007, -2.7293854395495813]","[0.1341632519194398, 1.9542408278982706, 0.0003289948950202515, 0.12155546393760083, -0.025157843257375957, -0.36163606417650607]"
23.064000000000078,END g_bow,"[0.19993373737904685, 0.35404445116450195, 0.07384682895565389, -1.8924889718714764, -1.9341974313941237, 0.5354004415009151]","[-2.5968497435199183, -0.7799592775157471, 2.296058241521017, -2.606192728082174, -1.3009074370013636, -2.6792078653918665]","[0.7386456517454718, 1.3722290638855041, -0.1347119029774551, 0.11423218816553171, 0.025924704710110144, -0.14127512868781078]"
23.096000000000004,START g_bow,"[0.19993223397073356, 0.35402488442211233, 0.07384181878250909, -1.8925074449957797, -1.934104670742232, 0.5354643046941469]","[-2.596893850957052, -0.7799507540515442, 2.296109739934103, -2.606185575524801, -1.3008912245379847, -2.6792078653918665]","[0.6496748093299469, 1.2218225195992687, -0.2820230118469038, 0.10788398550113502, 0.01922654452514459, -0.1394873266393041]"
23.720000000000027,END g_bow,"[0.19205524459106896, 0.32215399741307305, 0.07093847872958625, -1.900491435105297, -1.933536563370046, 0.5391543091586444]","[-2.658400360737936, -0.7769432824901124, 2.372793976460592, -2.6725412807860316, -1.3347809950457972, -2.7293077150927942]","[0.06626798519256168, 2.284412221001357, 0.09557084740950939, 0.11738581637987017, -0.018409369216185283, -0.34633576608167693]"
23.744000000000142,START g_bow,"[0.19204067274199885, 0.3221618804297111, 0.07093471018289269, -1.900402701639284, -1.9336179704554002, 0.5391814074698391]","[-2.658348623906271, -0.776931182747223, 2.372782293950216, -2.6725250683226527, -1.3347848097430628, -2.7293458620654505]","[-0.4126824469498921, 1.2683143719272632, 0.44435096608833186, 0.13227477026590714, -0.03158309398232833, -0.36001021324572136]"
26.24000000000001,END g_bow,"[0.28122541023021663, 0.6816394975185347, 0.10460741111784704, -1.8121541232836063, -1.9403226021742264, 0.4937293843340657]","[-2.252355400715963, -0.4968763154796143, 1.2897217909442347, -2.0091635189452113, -1.1088436285602015, -2.4005890528308313]","[0.1898283058508503, 0.7615438291253023, -1.2406807797747863, 0.01323630838019383, 0.030586580491522016, 0.049964532383292404]"
26.271999999999935,START g_bow,"[0.28125801745737006, 0.6816270969147065, 0.10466887361971353, -1.8122133052158658, -1.9402683976958455, 0.4935816845442323]","[-2.2524035612689417, -0.4969725173762818, 1.289750878010885, -2.0092021427550257, -1.1088269392596644, -2.4005544821368616]","[0.019971047043859436, 0.024699705484751817, -1.1556737707022124, 0.021236521245048986, 0.0326151490631642, 0.03120722914281978]"
27.519999999999982,END g_bow,"[0.2515218981767447, 0.562029930252442, 0.09330472164065029, -1.8414477396108075, -1.9379327268949555, 0.5091708483027407]","[-2.3381407896624964, -0.6559389990619202, 1.7169488112079065, -2.2361561260619105, -1.1578171888934534, -2.4681316057788294]","[-0.39931894084689373, 0.2986198458287242, -0.5992122914571753, -0.02989929020959292, -0.018490298181384267, -0.18827764995627055]"
27.544000000000096,START g_bow,"[0.25150011860152055, 0.562040367958447, 0.09329753604099188, -1.841454585444422, -1.937933595114732, 0.5092301293258888]","[-2.338104550038473, -0.6559319061091919, 1.7169564406024378, -2.236143728295797, -1.1578205267535608, -2.4680972735034388]","[-0.0341814995760453, 0.38498604763371425, -0.49642201482782217, -0.03481930642814677, -0.013781051578124589, -0.1745475155501808]"
28.16800000000012,END g_bow,"[0.2594928256322137, 0.5939187605717202, 0.0963469959302169, -1.8336545375661026, -1.9387014997374177, 0.5048297051545297]","[-2.312350575123922, -0.6200736922076722, 1.6125877539264124, -2.1793891392149867, -1.1433404127704065, -2.4475348631488245]","[0.1427935311628747, -0.12712345258774274, -0.3451459048963026, 0.06444371919033548, 0.020549215430485518, 0.029495822976920286]"
28.192000000000007,START g_bow,"[0.2594752013911409, 0.5939177652578277, 0.09636406108738257, -1.8336057051762076, -1.9387344233322028, 0.5048615527808205]","[-2.3123279253589075, -0.6201168459704895, 1.6126168409930628, -2.179349561730856, -1.1433370749102991, -2.447562281285421]","[-0.15798354119533342, 0.06720114030222422, -0.4822043791856705, 0.06373722452764281, 0.023456239808381737, 0.03635495794285798]"
28.81600000000003,END g_bow,"[0.251530492075848, 0.5620167149624445, 0.09329098805176958, -1.8414400832611981, -1.9379099965055022, 0.5091911575208676]","[-2.3381646315204065, -0.6559199851802369, 1.7169650236712855, -2.2361632786192835, -1.1578086058246058, -2.4681556860553187]","[-0.8487383377739586, -0.1801330610555664, -0.616633736515224, -0.022185190902100416, -0.020717031565509525, -0.19890484821890989]"
28.847999999999956,START g_bow,"[0.25151712044971536, 0.5620432943239692, 0.09329003926348858, -1.8414431518027605, -1.9379894842942098, 0.5092265871700494]","[-2.338120762501852, -0.6559042495540162, 1.7169049421893519, -2.2361165485777796, -1.1578639189349573, -2.468140188847677]","[-0.7851153025331443, -0.08210049151160217, -0.5880690012347467, -0.025762283893396132, -0.01711525806832164, -0.18201498230935778]"
30.096000000000004,END g_bow,"[0.28127628046044384, 0.6816385231962392, 0.10453843657019513, -1.812175962268821, -1.9402954888470643, 0.493785318538226]","[-2.2524107138263147, -0.49672551572833257, 1.2895997206317347, -2.0091287098326625, -1.1088627020465296, -2.400630060826437]","[-0.1985828816832635, -0.7744118478131329, -0.26991229126273447, 0.023838919116316554, 0.007648627042072106, 0.026066814070393896]"
30.12000000000012,START g_bow,"[0.281259857424928, 0.681631951133276, 0.1045468279322264, -1.8121558134360372, -1.9402327486382593, 0.49380473071446357]","[-2.2523964087115687, -0.4967615169337769, 1.2896674315081995, -2.0091477833189906, -1.1087992827044886, -2.400609556828634]","[0.18377247877956127, 0.07134200982001408, -0.7792375036084428, 0.025521770504408896, 0.02514215052553748, 0.028831519277987227]"
30.744000000000142,END g_bow,"[0.27323264799936664, 0.6497522433288834, 0.10150426881241839, -1.8199089885936364, -1.9395524929533703, 0.49818272377029854]","[-2.2723806540118616, -0.5462083381465455, 1.414696995412008, -2.074184557000631, -1.1203988234149378, -2.4160669485675257]","[-1.407610683337895, -0.7352649505870972, 0.5654306508289781, -0.05073274131371621, -0.03593896210927356, -0.16767420987585757]"
30.76800000000003,START g_bow,"[0.27322701262361276, 0.6497835010574448, 0.10152951544042915, -1.8198714171378743, -1.9396414485231244, 0.49806847528921605]","[-2.2723448912249964, -0.5461999934962769, 1.414593521748678, -2.074184557000631, -1.120415989552633, -2.416071955357687]","[-1.2360067387644251, -0.531306728270551, 0.6592667532498028, -0.05421269050989233, -0.038648278386439784, -0.16237955386111563]"
31.392000000000053,END g_bow,"[0.28120603111140774, 0.6816465267086629, 0.10447972729972166, -1.8120334681385237, -1.9403429367575276, 0.49392656311246635]","[-2.2523205916034144, -0.4966573280147095, 1.2896459738360804, -2.0091425381102503, -1.1088112036334437, -2.4006765524493616]","[0.4414548916426257, 0.8327624386821767, -0.8246454033265698, -0.0033131310989941085, 0.029258716129296897, 0.043575223979462244]"
31.423999999999978,START g_to_d,"[0.28124991881067973, 0.6816355439776114, 0.10452384242340963, -1.8121181820490213, -1.9402129052594, 0.4938915647893213]","[-2.2523797194110315, -0.49672551572833257, 1.2896598021136683, -2.0091082058348597, -1.1087701956378382, -2.400625292454855]","[-0.3485051305126666, -0.6956005263801222, -0.36159294267826747, 0.013296905364340444, 0.005740615345087021, -0.004762669112864034]"
